original_title,unified_id,detected_language_code,english_display_title
Match Frenzy™ - ASMR Tycoon,6464c90363c7f10ffe0f2174,en,Match Frenzy™ - ASMR Tycoon
Arrows Puzzle Escape,68706c3c80620041196fd150,en,Arrows Puzzle Escape
엘트릭스 : 100일 기념 신규 서버,69969fe2670a2b05fb2815f2,ko,Eltrix: New Server for 100-Day Anniversary
POKER+（ポーカープラス）,6816530a29f51e14436a4922,ja,POKER+
新三國 漢室復興,5e5081df542be252226eaaf9,zh-Hant,New Three Kingdoms: Restoration of the Han Dynasty
Used Car Tycoon Game,60bdcb801e5c15670ff8ce65,en,Used Car Tycoon Game
5 Differences Online,5c5dd92741ac7d5f63633102,en,5 Differences Online
Twisted Tangle,64562d04a1dfb013fb28ff9b,en,Twisted Tangle
三国ドライブ 三国武将×リアルタイム対戦RPG,5acae476d1888404c141eac5,ja,Sangoku Drive: A Real-Time Battle RPG Featuring Three Kingdoms Warlords
ملك الورق - هاند & بلوت,6650d283dc11ed0b5a44dec8,ar,King of Cards - Hand & Baloot
Kingdoms at War - Hardcore RTS,55c500a002ac64f9c0001ee4,en,Kingdoms at War - Hardcore RTS
學園文豪ストレイドッグス,68a036e254f9245bc28fa44b,ja,Gakuen Bungo Stray Dogs
Wild Castle: Tower Defense TD,5e34e8c36ee81a2d2a6bad46,en,Wild Castle: Tower Defense TD
Doctor Who: Lost In Time,62bdb2dfe7e6b82bc9e7bb13,en,Doctor Who: Lost In Time
街篮,58172ad30211a60d2f00008b,zh,Street Basketball
Rummikub,59d584a0f803ce6e6242afb4,nl,Rummikub
Crosswords With Friends,5877db4c0211a6c5b8001264,en,Crosswords With Friends
Traffic Puzzle: Car Jam Escape,58ca31bece013c1d5a0072c8,en,Traffic Puzzle: Car Jam Escape
NoLimitCoins,67d7b3dba43f04973bf046d2,en,NoLimitCoins
Dungeon Survivor II: Dark Tide,57b57d820211a6a08600086b,en,Dungeon Survivor II: Dark Tide
微乐捕鱼千炮版-一炮千金的高倍捕鱼游戏,60371fd7b5fd4a08f5e6a4c3,zh,Weile Fishing Thousand Cannon Edition - A high-multiplier fishing game where one shot can win a fortune.
Tycoon Casino Vegas Slot Games,5b6ca4e309155d5126e173b1,en,Tycoon Casino Vegas Slot Games
魔域手游-官方正版授权,62f0e60a9eb61404bc1c9722,zh,"Officially Licensed Mobile Game ""Magic Domain"""
戦国†恋姫オンライン ～奥宴新史～,61405e4eca113f2070878770,ja,Sengoku†Koihime Online ~Okuen Shinshi~
My Stories: Choose Chapters,6169162cf8a9dd10cceb910e,en,My Stories: Choose Chapters
Belot.md - Moldova Belot,57abd359e22a104b440017d8,ro,Belot.md - Moldova Belot
Equestrian the Game,60e6013bca97e5567e71c14b,en,Equestrian the Game
Crossword Explorer,5eebdebd3915fc33ed6b08b1,en,Crossword Explorer
삼국지 러쉬 Origins : 타워 디펜스,64619b014ba5de424e3a0e6b,ko,Three Kingdoms Rush Origins: Tower Defense
Single City: Social Life Sim,60c9762307c7e002cff7d130,en,Single City: Social Life Sim
Hoop Land,646bed87e5e2f44f5e7a9b81,nl,Hope Land
Screw Match®: ASMR Blast,66b6c86c23d7ba8284d25611,en,Screw Match®: ASMR Blast
Food Stylist - Design Game,6258158f0a52932269f0b56a,en,Food Stylist - Design Game
Tokyo Revengers PUZZ REVE!,653834abf1158f48b95d6712,mi,Tokyo Revengers PUZZLE REVE!
高能英雄,649dfc9f8b6047248d662abd,zh,High Energy Heroes
钱塘十三水-大家都在玩的十三张扑克,5a2ada6bed9a6a7bcbf8daca,zh,Qiantang Thirteen Cards - A popular thirteen-card poker game
Artifact Seekers,66fdcb283514ca39a39c4dd2,en,Artifact Seekers
Screw Buster 3D,68311229ae7618e45ee8c365,en,Screw Buster 3D
Real Farm : Save the World,55d9511e02ac645ad21bab2d,en,Real Farm : Save the World
Real Boxing 2,55fbdc3702ac64e83600007d,en,Real Boxing 2
Dragon Storm Fantasy,5dc5c3a45c6ace421ae13158,en,Dragon Storm Fantasy
Love & Magic™: Spellfyre,69040d17fd8cc18b1598bb05,en,Love & Magic™: Spellfyre
Dawn of Zombies: Survival Game,5b110bd2d3ed3a61974d3795,en,Dawn of Zombies: Survival Game
Baba Wild Slots - Casino Games,5a8f0c748ff9dd15feaacda7,en,Baba Wild Slots - Casino Games
Darts of Fury,59c99b450211a63964e00d04,en,Darts of Fury
天下統一恋の乱 Love Ballad,55c5333b02ac64f9c0002ed9,ja,Tenka Touitsu Koi no Ran Love Ballad
Goods Store: 3D Sorting Games,6664342ab3ae274932cc3815,en,Goods Store: 3D Sorting Games
初心者傳説：夢境大冒險,69f2cd7b6d2e509fc1242509,zh-Hant,Beginner's Legend: Dream Adventure
Questbound,63a6b41fad4adb1f04056d02,no,Questbound
鼠鼠商業街：可愛放置大亨遊戲,66bf0e4c34310811d186c45a,zh-Hant,Mouse Commercial Street: A Cute Idle Tycoon Game
Silent Castle: Survive,6423dcee2932e814363cd1f2,en,Silent Castle: Survive
World Warfare,57abd4c391b8ec5ea6001a44,en,World Warfare
Kingdom Rush Tower Defense TD,55c5023402ac64f9c0001f85,en,Kingdom Rush Tower Defense TD
爵克斗地主-板子炮联动,6978c29e8510ec6595edec3f,zh,Jueke Landlord - Board Cannon Linkage
Quỷ Tướng 3Q: Thức Tỉnh! - OEG,6898f3e3e672ca123fd49ede,vi,Demon Generals 3Q: Awaken! - OEG
Chess Online +,55d951eb02ac645ad21e2f44,en,Chess Online +
龍語霜城-元素魔域,655c23825a0e4c179bbd1d67,zh-Hant,Dragon Whisper Frost City - Elemental Magic Realm
Raft War Survival,68770c9669a2a073c6ee58cc,en,Raft War Survival
101 Okey Hall-Batak Oyun,65e95d9d26a2e54ba4fc1632,tr,101 Okey Hall - Batak Game
Monument Valley 3,6900cc93df43aa5530f2dcd1,en,Monument Valley 3
Wild Hunt: Real Hunting Games,5701190a0366184949000d90,en,Wild Hunt: Real Hunting Games
SMASH LEGENDS : Action Fight,603ef86e833e7169a89f3025,en,SMASH LEGENDS : Action Fight
Absolute Bingo,5378a194830f782dbe001c7a,en,Absolute Bingo
Lost Bubble - Pop Bubbles,55c518ce02ac64f9c00026ef,en,Lost Bubble - Pop Bubbles
战魂铭人,5f11a0e3e77c6f228979bbe7,zh,Soul Knight
為了榮耀,695293d3b54ea528ded59e3e,zh-Hant,For glory
Football Club Management 2026,6949569c0c0ec70ba93561ff,en,Football Club Management 2026
节奏大师,55d93adf02ac645ad205d655,zh,Rhythm Master
สวนลับ,682e8e647f94a01fc1c97767,th,Secret Garden
Temple of Shadows,64ca3aff087f667132d8edff,en,Temple of Shadows
MapleStory R: Evolution-VN,654c53c5060f963522369293,en,MapleStory R: Evolution-VN
Pixel Heroes Clash,658ce4b007b02926cac36769,en,Pixel Heroes Clash
Rest Poker : Texas Holdem Game,5e1137ec93966e15e1b17671,en,Rest Poker : Texas Holdem Game
Match Smash 3D®- Triple Puzzle,63bcee5df95a4623a56ef012,en,Match Smash 3D®- Triple Puzzle
全民农场,55d93de302ac645ad20eb47d,zh,Farm for All
アビスディア：美少女共鳴RPG,681c41e447859b7766c33091,ja,Abyssdia: Beautiful Girl Resonance RPG
Icebound Secrets Hidden Object,6661529bcd7b2d4eaaae6178,en,Icebound Secrets Hidden Object
Backgammon Friends Online,627ca616c5642a0c02fd9c9e,en,Backgammon Friends Online
Screw Out,660a22bcd4754567efc66a47,en,Screw Out
My Sushi Story,635fd6edad4adb542fb2a709,en,My Sushi Story
Winning Slots Las Vegas Casino,59c70e79a7ded80afeb6c19d,en,Winning Slots Las Vegas Casino
ISEKAI GATE,69c0b27a431e40a1200726b4,ja,ISEKAI GATE
日理萬姬,5d560fc327474347a137e0f3,zh-Hant,Nichiri Manji
Battle Camp - Monster Catching,55c509cc02ac64f9c0002265,en,Battle Camp - Monster Catching
Bolts Off: Screw 3D Puzzle,67f510993e282e92f7f69375,en,Bolts Off: Screw 3D Puzzle
천마지만 삼국지에서 무쌍중입니다,69cde685934c3201159883d4,ko,"I'm a Heavenly Horse, but I'm dominating in the Three Kingdoms."
Buildit - Chill Brick Game,6454db92058d7b25ca4c1405,en,Buildit - Chill Brick Game
Fishing Casino - Ocean King,5d10b2c5b9ab940d93759a84,en,Fishing Casino - Ocean King
モンスター娘TD,6319a87283b024196b860a47,ja,Monster Girl TD
Great Conqueror 2: Shogun,6535dbb0ae80ae506d64fe07,en,Great Conqueror 2: Shogun
Virtual Families 3,5eb244eba0ba73235ca78a64,en,Virtual Families 3
Cat Escape: Virtual Pet Game,5f82b63487801855d8afa6f0,en,Cat Escape: Virtual Pet Game
Lootborn Warriors,684180cbe6d79ad2b1fa158f,en,Lootborn Warriors
探検ドリランド by GREE(グリー),55de12ac02ac6446360015ca,ja,Explorer Driland by GREE
Tuning Club Online: Car Racing,5e0615b7828dc02b8735d277,en,Tuning Club Online: Car Racing
クレーンゲーム+ (プラス) - オンラインクレーンゲーム,61a6f5fa873e1647e40ebb51,ja,Crane Game+ (Plus) - Online Crane Game
Wolf Tales - Wild Animal Sim,5e3a1d8a13c3dd0e83f57e1a,en,Wolf Tales - Wild Animal Sim
Bubble Shooter Relaxing,62aba266b3ae2744cb756b70,en,Bubble Shooter Relaxing
WarUniverse: Cosmos Online,6183a879a9022f3336deec62,en,WarUniverse: Cosmos Online
Ruzzle,55c5022402ac64f9c0001f7b,en,Ruzzle
动物大联盟,65a2c9ad5799bd2223216a05,zh,Animal Alliance
HD Poker: Texas Holdem,5b7567f425322335b917fa21,en,HD Poker: Texas Holdem
Match Villa™: Makeup ASMR,652f44b4d4afff2e400e728b,en,Match Villa™: Makeup ASMR
Cookingdom,67ca10292085e4eceab6ff24,en,Cookingdom
Tanki Online: PvP Tank Battle,5bbd038a51750468ae58ad6f,en,Tanki Online: PvP Tank Battle
Realm Defense: Hero Legends TD,581795e606a65e0b380001a1,en,Realm Defense: Hero Legends TD
王室風流史 - 合成戀愛,65459c6387ed900f9dd13ea3,zh-Hant,Royal Romantic Affairs - Synthetic Romance
Hexdom,6742bab003079f3c1a14fa60,en,Hexdom
Wildscapes,62fa6fdcb3ae27300a2fd038,en,Wildscapes
Football Master - Chain Eleven,5818506e110e662bb6001e65,en,Football Master - Chain Eleven
Tanks a Lot - 3v3 Battle Arena,59e9ba1ca21fe408c30cf121,en,Tanks a Lot - 3v3 Battle Arena
라이즈 신 키우기,688afe942d1d80410c5ef070,ko,Raising Rise Sin
博悅Online,651fc72caedbe413835f8dec,zh-Hant,Boyue Online
Space Clicker,68fc991c656ee2aada0dfe31,en,Space Clicker
Money Empire,692e31b20335d60b37401756,en,Money Empire
Nhất Kiếm Phục Ma,67c27430fc11db225cb2f886,vi,One Sword Subdus Demons
Fishing Frenzy:Idle Hooked Inc,66607a6d8211f52e91970176,en,Fishing Frenzy:Idle Hooked Inc
我本千金,6145767c3f14674835cbb29f,zh,I was born a rich girl
Moonvale: Murder Mystery Game,66511ddb70473437a866fb15,en,Moonvale: Murder Mystery Game
Girls Hair Salon,55a323d37a5eb148c9005304,en,Girls Hair Salon
Fortune Hunter: Golden Saga,68abc79a69008a9b9577915a,en,Fortune Hunter: Golden Saga
天姬物語,5e9a8aa5dcc8d944ef74b78f,ja,The Tale of the Heavenly Princess
凡人修仙傳M-靈界篇,62abed843e8bd1653d3053c9,zh-Hant,A Record of a Mortal's Journey to Immortality M - Spirit Realm Chapter
奥特曼：超时空英雄,68576b0fad5a411e832b4b89,zh,Ultraman: Time-Traveling Heroes
Diner Fever® Cooking Game,6792fdc7620137feb143ad41,en,Diner Fever® Cooking Game
Rising Super Chef - Cook Fast,590c92aa0211a690d300013f,en,Rising Super Chef - Cook Fast
Hero Reborn：Eternal Pact,685bc1fcb59541b3ff99229c,en,Hero Reborn：Eternal Pact
Bermuda Adventures Farm Island,5fc9573deafbc648775622d5,en,Bermuda Adventures Farm Island
ดัมมี่ทุย Dummy เกมไพ่ สล็อต,5536f3e6ea3daf9933000065,th,"Dummy (or Dummy Thui), a card game, slots."
Chiến Thần Tam Quốc-Tranh Bá,55d3a1a902ac64350a00109b,vi,War God of the Three Kingdoms - Battle for Supremacy
Poker Fate × Okada Sayaka,690973a175ff8bcdf7a420e8,en,Poker Fate × Okada Sayaka
Bud Farm: Munchie Match,62526c450a025f1500c21aa9,en,Bud Farm: Munchie Match
Beauty Tiles: Story & Makeover,66f763dbe529b97c7d0270f7,en,Beauty Tiles: Story & Makeover
Livetopia: Party!,6447cf45b7accc6e0b137aec,en,Livetopia: Party!
名探偵コナンパズル 盤上の連鎖（クロスチェイン）,5abc658df329d577838acf07,ja,Detective Conan Puzzle: Chain Reaction (Cross Chain)
Bridge Baron: Improve & Play,5cec6564c038e3776188d724,en,Bridge Baron: Improve & Play
Happy Goods 3D,690583d51e743feb694803cb,sk,Happy Goods 3D
ドラゴンクエストV 天空の花嫁,55d20e6202ac64ee7300088c,ja,Dragon Quest V: Hand of the Heavenly Bride
王牌机师,68e92139d34162173d04643d,zh,Ace Pilot
Craps - Casino Style!,56cbcdd9ad16847f020012eb,en,Craps - Casino Style!
총잡이 고양이 : 방치형 키우기 RPG,69df08e2962f792e3f2cb1a0,ko,Gunslinger Cat: Idle Raising RPG
상하이 애니팡,55f2212902ac64c69b00006d,ko,Shanghai Anipang
Omaha Poker: Pokerist,59ae841e97c06b34f36bca86,et,Omaha Poker: About Poker
Sarah's Adventure: Time Travel,608bbf9523cfc63e2e05f700,en,Sarah's Adventure: Time Travel
Narcos: Cartel Wars & Strategy,57b2694e1b450a5c370038bf,en,Narcos: Cartel Wars & Strategy
Burraco e Pinelle Online,55d3a19e02ac64350a000256,it,Burraco and Pinelle Online
Tennis Arena,616cc7a762e7501c3236ba96,et,Tennis Arena
LOST in BLUE,606c43f7b560fd1721af2e62,en,LOST in BLUE
斗破苍穹：异火重燃,5ba1a455249f1f6f2828d155,zh,Battle Through the Heavens: The Reignition of the Strange Flame
조선협객전2M,6725c7907d1795a476e20db5,ko,Joseon Swordsman 2M
Stormfall: Rise of Balur,55c532e002ac64f9c0002eb2,en,Stormfall: Rise of Balur
Gods and Glory: Fantasy War,5660edad80cde0c82c000187,en,Gods and Glory: Fantasy War
ブラックスター -Theater Starless-,5d7720d6b9ab944ddde6d6e0,ja,Blackstar -Theater Starless-
亿万光年,698e70da67acb86afcaec9a8,zh,Billions of light-years
Deck Heroes: Legacy,55c530f202ac64f9c0002e12,en,Deck Heroes: Legacy
Word Wars - Word Game,598bdcd75d731b0bdcb4d087,en,Word Wars - Word Game
Texas HoldEm Poker Deluxe,55d20e3e02ac64ee730000cd,en,Texas HoldEm Poker Deluxe
Goods Hunt - Hole It All,6827920927e2c179af32e779,en,Goods Hunt - Hole It All
天命傳説-登入送『全英雄+3888抽』,693a35b38306100bc42ca3d6,zh-Hant,Legend of Destiny - Log in to receive 'All Heroes + 3888 Draws'
럽플레이스,6531f5fa0d29485f903510cf,ko,Love Place
织梦森林-种一朵花，织一场梦,698560c28cdc22e3d029b3c8,zh,"Dream Forest - Plant a flower, weave a dream"
Skycards by Flightradar24,6735fb1ab6b9bc070f3d7691,en,Skycards by Flightradar24
同城花牌,618f35f68e6b6764380329b8,zh,Local Flower Cards
Meow Kingdom:cute cat idle rpg,660d1564c400883bf93065d8,en,Meow Kingdom:cute cat idle rpg
最遊幻想,695cac6dad5a41b841667b7f,zh-Hant,Saiyuu Fantasy
Jackpot Casino: Slots Party,63b93c9152e6e775ddf5abac,en,Jackpot Casino: Slots Party
Battle Bag: War Zone,680e4863bfead6121ab68ba7,en,Battle Bag: War Zone
HAWK: Airplane Space games,583b946443447c3368001e13,en,HAWK: Airplane Space games
Mini Golf King,59c97daf0211a6f2786eb79a,en,Mini Golf King
프렌즈타운,5c70b9fa21c41e1b4ae992df,ko,Friends Town
Dead Target: Offline Games 3D,55c52c4302ac64f9c0002cb1,en,Dead Target: Offline Games 3D
Binmo Star,67333e83c0add4aa6654250c,en,Binmo Star
Dungeon SurvivorⅢ:Dark Genesis,61085f7238e897200b7cfad4,en,Dungeon SurvivorⅢ:Dark Genesis
這個三國超扯的-靠妖，主公又掛了！,69041af1ae7f92d93053331a,zh-Hant,"This Three Kingdoms story is ridiculous - thanks to demons, the lord has died again!"
Card Heroes: TCG/CCG Card Wars,58648bc86ffc605f7300053f,en,Card Heroes: TCG/CCG Card Wars
Car Jam Solver: Traffic Jam,66cfd85a5e6e157729323101,en,Car Jam Solver: Traffic Jam
Spirit Summoners,694c8b0f0e3cd76b6ae657af,en,Spirit Summoners
Merge Peko : Sweets World,6837d437abc5b74c097f0928,en,Merge Peko : Sweets World
Bubble Novel-Striking eBooks,66046dfb96ceb710ef173440,en,Bubble Novel-Striking eBooks
World Club: Fantasy Football,65ed4173ba1de96e7e27646a,en,World Club: Fantasy Football
Battle Strategy: Tower Defense,63ff4804b8297119271afb33,en,Battle Strategy: Tower Defense
Worditaire: Word Solitaire,69263c75a2ad665ede9a4c20,en,Worditaire: Word Solitaire
Castle Defense Online,5cda23a78e1aae76a8b0afec,en,Castle Defense Online
亂世美人傳,692ea3f68888090d9c5de4da,zh-Hant,The Legend of Beauties in Troubled Times
Jurassic Front: Survival,66eae46743283af0755508a5,en,Jurassic Front: Survival
碧落修真錄,6979a042ff7da951b581fefc,zh-Hant,Biluo Cultivation Record
Fruit Ninja,55c5052f02ac64f9c00020b7,id,Fruit Ninja
City Of Survivors,6593f099b3ae2739288bdbc0,en,City Of Survivors
天狐宴 - 賽特、捕魚、麻將配對秒開局,6940541029cb912e3943994e,zh-Hant,"Tianhu Banquet - Instant start for matchmaking games including Set, Fishing, and Mahjong."
三国志异闻录,693bd2f579055f2f0dcbfe40,zh,Strange Tales of the Three Kingdoms
AdVenture Ages: Idle Clicker,5f29b8d3ec1eca58ed97ebc5,en,AdVenture Ages: Idle Clicker
Monster Country Idle Tycoon,6381875944577223d060e35a,en,Monster Country Idle Tycoon
Kitten Match 3D,677462ca84b944c65dcd7faa,en,Kitten Match 3D
戀戀清庭:邂逅,61b9e1f2b3f4a25f43176c78,zh-Hant,Love in the Qing Dynasty: Encounter
多樂米麻將館,55d957d202ac645ad22d2bce,zh-Hant,Duolemi Mahjong Hall
守塔不能停,647eb7d26b755020f5459211,zh,The defense of the tower cannot stop.
Human Fall Flat,5cef2cfb4188e17dbcdd6335,en,Human Fall Flat
Hello Neighbor,5b38ad83e0ce163ea444d804,en,Hello Neighbor
Okey Muhabbet,6051a29f2e0fa05d817f852e,tr,Okay Chat
Elemental Knights R,55c5227a02ac64f9c00029b5,en,Elemental Knights R
咻咻封神,65b1f329ec3c11063877a01c,zh,Shoot Shoot Godhood
"Winked: Choose, Flirt, Love",6161b6e0407f6a5fa08c979d,en,"Winked: Choose, Flirt, Love"
天下：万象,6931fb88ab6c22b35caa9fad,zh,The world: all things
Slot Bonanza: 777 Vegas casino,55c505b002ac64f9c00020f5,en,Slot Bonanza: 777 Vegas casino
不休战队,5d8ad9a56fbebf7507d93504,zh,Never Stop Team
에버소울,6385b5ee3294790d51403c5c,ko,EverSoul
熱血主公Go! - 三國肉鴿RPG手遊,68bfd268fcc8fc8b675f9edf,zh-Hant,Hot-Blooded Lord Go! - A Three Kingdoms RPG mobile game
Game of Empires:Warring Realms,6237d7ac74d0e637c0b9cecd,en,Game of Empires:Warring Realms
Small Town Murders: Match 3,5da05ab613d0036ae8c85ce2,en,Small Town Murders: Match 3
ジョーカー～ギャングロード～,55c513a902ac64f9c00025a1,ja,Joker ~Gang Road~
Word Tour,665aac5568c90d75d79f2b99,en,Word Tour
歡囍麻將 - 台灣16張、拉米麻將、百搭紅中、老虎機,648c02c49226581fae41a6c2,zh-Hant,"Happy Mahjong - Taiwan 16-tile Mahjong, Lami Mahjong, Wild Card Red Dragon, Slot Machine"
Hidden Object Games: Seek It,685f428f0a4730b13c20cbd6,en,Hidden Object Games: Seek It
Arcaea,58c175120211a62a9f0008a6,en,Arcaea
远星集结,690bc2bdff26dc4fcca117ed,zh,Far Stars Gather
Hexa Master 3D - Color Sort,65b998072185f26be8a22f07,en,Hexa Master 3D - Color Sort
주디: 내가 찍은 도트로 아바타 꾸미기,627cb8ec3d16362325e725c0,ko,Judy: Customizing Avatar with Pixel Art
Plink by Pokerist,683f92156fc8618ed0338fa5,en,Plink by Pokerist
Idle Boxer,69f3500333ca72d834062e0f,en,Idle Boxer
Jewels Adventure Match Blast,65332df44422f17110dda6b6,en,Jewels Adventure Match Blast
Element Fission,6760eeb46665b35cd6126696,en,Element Fission
Gambit Heroes,6834cfcf2e7da1c158d0c27d,en,Gambit Heroes
Cats the Commander,5a0f2b770c48510acd6c3f77,en,Cats the Commander
PlayPokerGO - Texas Hold’em,58ab911e3abd5b085c000002,en,PlayPokerGO - Texas Hold’em
CounterSide,627dbe261e0df81ebb851419,en,CounterSide
Merge Help-Warm Family,683659882224ca2b6f21d181,en,Merge Help-Warm Family
Lord of Heroes: anime games,5e3e153c6188bc1f613590e8,en,Lord of Heroes: anime games
LINE CHEF,5caee9d15c6ace1918cbadd8,es,LINE CHEF
Tiny Warriors Clash,663ada543e8a6359d30d1f43,en,Tiny Warriors Clash
登龍劍訣：必殺,69e1f178617333c6a77c525d,ja,Dragon Ascension Sword Technique: Deadly Kill
Age of Kings: Skyward Battle,5643d44002ac64581b000002,en,Age of Kings: Skyward Battle
MegaJogos: Cartas e Tabuleiro,537bf579830f782dbe00de46,pt,MegaGames: Cards and Board Games
머지 크라임: 추리&로맨스 서스펜스,687872a04435dcf1f4525de6,ko,Merge Crime: Mystery & Romance Suspense
Kick the Buddy: Second Kick,61143d76b3ae27405c96b76b,en,Kick the Buddy: Second Kick
Darkstar - IDLE RPG,657928014c907352e9f6357e,en,Darkstar - IDLE RPG
Total War: MEDIEVAL II,6231b3b7537b781d8278ac8b,en,Total War: MEDIEVAL II
Ace Alliance: Merge&Adventure,667b5fa3493a080ef7963d21,en,Ace Alliance: Merge&Adventure
传奇天下,625e73c7db89f40780d0dbb8,zh,Legendary World
Coin Fantasy,671b0c9f26544312418ba16e,en,Coin Fantasy
프리스톤테일M,62f59155f554d80461d85a7f,ko,Priston Tale M
피망 섯다,55d95aa202ac645ad2363d91,ko,Bell pepper Seotda
Kitten Match,5cbc00582f0fc85257c092e3,sv,Kitten Match
Bus Out,66f50ff30d39d50a6902a1a6,en,Bus Out
指尖像素城,682fb3eb49427f6c50ce4d0d,zh,Fingertip Pixel City
MonsterBusters: Match 3 Puzzle,55d20e5402ac64ee73000544,en,MonsterBusters: Match 3 Puzzle
지옥에서 온 검객,690bfca7accdbf2faf1b2655,ko,Swordsman from Hell
Alice's Mergeland,612c4f5195755a5f6deea359,en,Alice's Mergeland
We Are Cooking: Taste of Life,6651370b6e60eb7cb6a468b1,en,We Are Cooking: Taste of Life
セガUFOキャッチャーオンライン,624b61213cc0fa16dcd91ea1,ja,Sega UFO Catcher Online
Dog Translator - Games for Dog,609587f8155712635e917a16,en,Dog Translator - Games for Dog
RUSH: Xtreme,68788ae9403f1fd5572ade04,en,RUSH: Xtreme
キャプテン翼:My Golden XI,6a0e78031dafbc2d7cd6f1f3,ja,Captain Tsubasa: My Golden XI
Highway Overtake - Car Racing,64f16c5647164c27637435a1,en,Highway Overtake - Car Racing
